PropertyID,SaleDollarCnt
48969581,402355.66988200095
48808474,383595.48510294175
48808484,393186.9095853893
48669228,533987.8642114371
48696701,358387.7521192446
49018873,382830.7220783877
48983857,325746.0170435452
48986046,344683.819061508
48983845,382280.86572101165
48808801,512748.0598039356
48787875,509610.2492364631
48869455,367395.3360238152
48998041,429744.8490502361
48869470,376247.7815553509
48984111,519251.4888127818
48705957,549591.5397511509
49030606,377841.33143005724
48975778,429368.33636187424
49030662,490125.60034128506
48887236,557373.2194926855
48964835,425662.14993468026
48888561,459918.59132083243
48844278,408639.0526394666
48954798,445576.01495960134
48687115,432010.87566124747
49028960,403429.3463178184
48987996,501257.0410207306
49004596,414084.2367313923
49105701,477443.86917242495
48662753,557045.9291300724
49028545,344188.061217048
49113334,431151.90007719985
49040494,465411.7841610619
48843442,513874.35453756544
48713935,392037.58415059536
48883388,577135.3990917521
48987836,1947552.1020773507
48883097,457469.9912703091
48883556,577510.4112919709
48883107,607865.5929863614
48883089,640981.7700904158
48843421,599796.7129324224
48883399,666187.3225063744
48883237,680696.9570274836
48655514,534792.7327664557
48762082,348772.2152541617
48762060,528423.1449789387
49115380,452559.01261724404
49115346,376427.67816746974
48723010,436233.1598762322
49127431,330260.79499641777
48762150,354587.9970986463
79977214,728754.1461182621
49138788,694064.813182736
49127401,347434.4804660708
48722999,419897.7274559721
48860463,1575237.0756080935
48857824,423041.1731468258
48859266,490049.66074740054
48860446,1501735.355142054
48859262,475615.8644175873
49056726,848427.7856807124
49029969,503579.7999433171
48669275,369153.94811146276
48777542,446781.7347188317
48822647,540628.6172439078
48832995,484521.27355148783
49003020,418032.67454714555
48669371,376323.1383904478
48669362,561982.3685102157
48669285,436977.1865313169
48669328,355520.2371901144
48754583,405438.00269644416
48938335,358210.8713071376
48762308,537287.2972206387
48938343,562522.0727474799
48668907,387675.2253116544
48762107,360377.06878327235
49030411,374295.897261215
48874182,436754.2476923671
48874063,295075.54194056225
49030405,367341.417609795
48874092,331891.5178340927
48874130,428287.2937455366
49030198,335700.691605447
48873867,337090.15414213174
48927201,340962.9992345205
49003986,374808.3840478532
48809147,338702.3717304568
49005118,693429.9706941877
48744277,1089738.0818967393
49055000,1326096.087715932
48744259,640570.10062086
49005221,641536.0673344453
48744183,336562.68245576083
48744165,361073.2379160637
49074287,486364.08774906
48908686,647771.9159003447
49055242,441569.098626797
48709798,614844.5081046167
48709746,803959.0153357502
48701553,757590.9713556162
48911614,342958.9019253294
48908592,367598.5806576374
48740328,571510.3906392846
49055204,424806.6452869935
49055077,457363.65846391325
48967525,455929.2812210486
48911517,325058.8293366787
48910944,409713.39549231087
48911193,457179.7437080407
48910345,587828.6495772741
48909832,463753.1871688041
48876554,568278.5475435262
48910364,545338.2493540624
49126245,430128.4611279544
48909891,461377.05840124015
48924334,476366.4112604131
48924417,1037244.1964953373
49104769,563556.405919443
96691880,634631.018748801
49104684,561638.0996125056
49104647,561867.0806093877
48938146,496914.1665633799
48687491,669294.6578586729
49104669,522160.3092046159
48909948,571631.3420360773
48910187,845107.1435592094
48938121,622780.0304246579
48909983,634980.637185085
48822825,506263.11270400445
48822823,428422.099490328
48987272,528035.6504513946
48809057,367285.91065612336
48911837,463688.2510394301
48809086,465503.649000594
48895581,627069.9071627527
48660623,453610.85709286114
84759100,648432.9761015729
48987286,340074.8347869434
48987322,554973.0548730447
48895123,402791.9839799849
48895255,613291.1253573933
48655716,429416.7624095161
49012306,581553.3830466402
48895305,472700.03491098544
48924274,576008.9587796337
96696507,702638.8895676134
61854542,647297.5055030829
48655663,435444.0845278755
49127008,552114.0034060212
61767798,902527.0854314375
62944900,608013.8951307412
48655646,683257.6260124701
89211007,492602.077626152
84756179,547689.1958727638
48653398,479382.74396995147
117745892,620983.14636936
54830620,484206.80541942077
84759599,519461.0887436997
80260324,557923.994075575
60165966,468588.9470646926
61766673,635095.0027962846
48840398,336498.27546920045
49081777,378326.01968142623
48972241,482714.25777228625
49001910,450594.7829639592
48972244,482227.71396497125
58383585,649952.4627471248
49008015,540308.2937223015
49145462,627292.3600637723
49145470,689645.7028356172
48671431,424358.3816144854
67684474,864902.0589147372
49115552,429842.87505363877
63200304,611961.1951392636
49120202,356573.7404349569
80259551,680487.7474663164
80261618,805236.8673592847
67405633,705397.707717311
48828064,414073.1352798824
48780975,473823.8493685505
48788893,437136.48047315405
48687337,441803.2125011738
48664581,581998.5519580218
48664586,568662.5970198376
48681233,549121.3441135068
49138058,426508.83756538917
49138064,422936.96955324046
48698082,467631.81795344496
48954952,637522.1159767113
48954899,454196.2590635195
48983924,707086.765300977
48983928,684953.7714228367
48954898,536698.575690921
48955164,537597.3308270287
49052170,712333.3617205456
48687479,436499.8334261695
48692130,518028.3759448005
48967109,460736.0497497159
48676141,362423.8774533657
48676247,614043.2667219647
49060208,495610.92445503874
48812475,454981.0347660233
48812487,388307.8179530059
48849988,450379.26730603364
48762961,425355.35567393026
49004393,580269.5130053555
48857213,555815.7576066119
48899889,597337.5932054784
48857176,460282.45599453454
48899987,649449.8827186732
119638341,636316.9050567757
119638357,746907.788669601
48788340,582798.6497182905
49104877,453606.61813818547
48816579,846758.9010353289
119637709,841647.5763510074
49104887,516668.35515157366
49105009,401401.28527551546
49111668,447498.9009651892
48960168,529074.195922142
49104932,428584.99354749965
49104855,382004.8526517941
48809163,433950.3765156725
48809541,431530.2314616247
48809528,511098.4381651665
48780102,1067986.310748344
48809418,422359.0032904973
48809192,420800.2808792763
60973229,595440.1311105179
48809225,486167.503153665
48809322,549643.1103651171
48888748,451815.74988737394
122183359,620775.8217592067
48895746,580035.0124272002
48857449,477612.4574320244
49015373,390734.0507790113
49015247,431257.68970793445
48857429,472348.28747551946
49095791,499720.4345248989
48742449,496942.21583201
123727006,623398.0377922257
49095777,493446.65826564666
49015378,468246.9057750104
48814022,406478.24725880055
63337379,584719.8798618811
80118180,639787.8020396235
49135648,587958.850185679
48901065,359645.88413511036
63068237,623537.2251205985
80121309,654866.0137131278
48662390,645696.5168504685
48900995,397048.3078095611
48901005,555121.2923220888
48900157,733835.8252813227
48900148,550809.0406164144
48780065,1341137.7562451519
48900338,420420.5588200045
48900393,464754.3405060724
49136551,450099.3595620924
48727502,420598.9666479419
48988546,504736.4245992579
48727517,438779.06885554467
48727562,453616.4501627428
48727563,431531.9142090102
49136500,481302.0102823128
48762338,749846.4538586373
48704607,706750.1984741522
48704622,794995.6940943283
48704485,659957.5835462334
48988495,677784.0006579921
49033203,632115.2881759064
49045684,895440.9675878076
48988602,622997.2131669911
48988422,664373.5122694956
49136862,551036.4420721332
48851247,458213.50097075035
48851204,490322.07032587146
49136671,477866.15248522995
48851237,447726.7012888821
48891492,468584.454595717
49085922,458715.6075829867
48793842,608306.404887661
49057633,547026.217768035
48699555,602366.107172395
48892787,399206.372286827
49071848,417023.72495559853
49071933,522220.02385842375
49000399,503677.24892010057
48732896,544617.435846474
48732908,486140.44838139956
48732911,566406.0379008879
49120643,423127.42658194015
48838104,461198.80366284196
48891677,447489.5005513958
48891786,750299.4288085796
72498216,760353.5791767127
96697464,617027.0662912454
48997568,526058.5534548957
48971439,467683.1049246053
48882046,604594.683071789
48723046,826363.9280164429
48882484,488871.878051592
48955622,726436.2340953513
49098456,476334.67543931166
48663893,908922.6807126757
49098438,523671.2631644584
48955673,875019.5332944462
48886842,491362.2943003221
48886896,480602.70092033205
48886922,372072.20836725266
48850636,388896.02639309067
48850655,394233.2759176641
49098367,540444.6946746198
48731348,883530.6135983841
48999933,621584.1080954463
48658234,536166.0185558043
49105884,1029152.2963898968
123727044,734136.1864420875
48658272,752489.3722630744
48969279,699696.735599511
48969280,422381.13071697124
80127520,781234.2077156432
89208041,623936.6841479953
48971306,489874.8791299097
48726233,480511.2399269266
48971296,524048.1794820174
48688543,565928.3738837863
82364922,770433.5041534482
48881102,501130.6681838145
48881099,452232.2836981613
48881092,595646.9916633987
48881731,467526.14646870934
48882955,496661.5860950608
48668753,453377.9552768478
48768570,846483.5295163299
48668759,440610.8148627242
48668799,441864.9258536389
48668774,448986.2412175993
48808163,536819.8785413844
48808190,483280.2032424447
48882345,434588.836322624
48882378,435277.60628462565
118556841,796251.833987605
48892933,508624.6944989825
48850697,437155.62773470354
49116847,578672.6463232196
49094940,746142.1005648049
49094937,730595.2036048815
49095018,732755.6747650886
48708976,580049.7426524293
48708980,652655.9195524674
48790725,682715.9521707578
48834904,606715.2167604164
48949984,603359.086692044
48834891,556605.5945263014
49095033,842712.5068495627
48790749,576140.3922422542
48892138,666879.4862133709
48892103,497310.43465191417
48830597,656636.9436156548
48842650,882593.7750055965
48808207,626259.2627814328
48790785,774304.3802424992
48830595,752480.0703400655
48808222,626135.7466211752
48989117,721071.7492332684
48980916,738416.4189528236
49044521,739112.8666796999
88875372,1145622.6920302399
58384509,803644.7359597913
48855170,875595.797866822
48892171,718167.9093268415
96651956,1035226.3430613205
48920642,798612.3335833531
49096800,607811.2843521244
48902896,417271.9889670247
48952965,552284.2972402704
121902281,1023628.9396779517
48715938,536981.9551752501
48716201,588116.5484724445
48681978,567707.3537938279
48716094,689334.9346647466
48715920,873849.6648710066
80114433,871149.5946747669
48716260,839419.8837209237
48902775,562215.8966677898
48716472,989232.771443474
48716456,764898.7479067817
48716355,1338891.425596563
48902563,948474.8554180949
82364921,1130240.954049854
48903062,858455.2248770046
69803971,605258.9455130551
48901880,1043790.3181872979
48901770,1376166.0944902545
48901876,546291.430522039
48902280,793528.6596198807
48901982,1410190.9583378255
48901840,792458.6300177732
96645804,1294230.8450306053
48901835,1250010.2328439082
48693234,1228263.780758479
48901899,868850.3967759326
48902479,501526.3703485238
96646366,944392.2586985995
48714899,1069942.7248437775
48716783,939095.2779690494
48903279,655848.5854727969
48789847,562426.4935264814
48811660,753193.486073092
48862269,821261.9531342693
48789855,546263.4207803848
48858100,832548.4162207437
48892687,757922.7883307924
122963070,1190718.493275171
48811624,590150.9013531334
49000078,545517.0899730773
48715462,412108.6436660785
48805396,490363.6229122639
48750851,854705.8134014048
48750850,779134.7831698465
49130399,451035.57299726317
49064959,971121.6065491393
48754004,502560.9950545242
48862301,660338.4622103652
48940285,640619.2520532402
48994303,578439.3705347017
54274944,683385.2491092713
48810056,461900.75231257227
49096856,737875.1197169627
48797386,555184.4797326105
48810057,484670.00340113067
123149888,750271.9331014463
49005034,895383.8426358022
48862228,526492.9322502055
49116218,525230.2292961247
123153761,805030.8081619276
48902704,392818.6293819366
48715307,815097.3744942576
48902711,445490.3967592172
123726600,847402.3048627658
49036887,573976.1333043961
48715245,482405.00314273644
48714777,371156.33044035785
48714705,407149.6966953864
49036846,452345.75182049314
48903034,1188414.0094665017
122963328,685140.7354030528
123152136,1005189.5490938296
48899096,653905.9326368832
49037396,617283.9506206077
48696270,510437.33909361664
48927207,613787.8039182832
48696167,1024497.5339656228
48715106,753981.8613293059
123144138,1011495.4383423214
48808407,653317.5532225592
48715701,823074.3345096076
49084131,922502.4991318933
48667304,643567.9219551926
89208532,1519286.3720999015
96652254,1383474.7219864675
49134575,1435823.2139935503
48667256,1067089.0449644702
96660406,1488334.356963001
96657770,963577.9906757798
49077690,666375.5315924975
49138854,568962.5847318432
49077715,512295.50210368074
49077734,697133.6144248721
49088055,948144.7129359709
49088127,526527.4850382585
49077749,563555.2879450187
49088079,658108.3866733373
48667259,525401.3128344264
49088189,566453.2101987841
48701228,651545.6419804426
48972711,704091.1458132715
49037452,467317.73938162724
48715147,667931.7709717972
49088088,657991.4760470759
48706105,592963.3249174401
48706099,580125.3375897306
48706112,696807.7526629712
49054545,801804.4114966022
48925432,989225.0675009665
49069043,947334.4049140292
48925490,582117.5408796414
48716671,610811.5661400157
49145641,1521880.4414227754
49145639,1421342.3774784328
49002058,1015644.0187058753
48921043,835684.2124485064
48921073,735977.4950405224
48808101,652115.7637862058
48921097,774258.7817461874
48921100,770733.9650646555
48752313,694659.9071810347
48798945,606687.4960668562
49045446,954892.8800249422
49142663,1176460.5210606775
48921085,658347.3597400712
48696180,755435.0379367839
48696184,616388.4752227194
48696332,978441.9087613418
96664635,1263438.035707188
48902787,856165.7177746109
48920749,824059.9144299743
49068686,745243.5140802007
48704031,575427.2397062473
49054635,781823.9581711971
49096501,947446.4559486542
48702584,1054885.075176796
48733789,1534831.671216632
48990249,1100562.2014656554
49096514,1127179.945020732
48788061,1343404.4826945532
48788180,1682529.9269944755
48740097,1479346.7313580634
48704360,925150.1965642989
48704359,799125.1269571582
84760793,705345.2939445197
48995571,725347.9484519544
49080907,622331.6562925365
48961191,633910.3000554661
48901658,536211.9664668654
48961301,691935.8625521212
48762488,604762.9692431237
48959849,590189.2886622266
48961224,673561.9111641119
48762614,565620.6046781981
49020085,606276.5137510751
108802654,1514987.585367604
48656637,864456.3917529329
48757566,1048817.6970208092
48733494,867457.5704973269
49012256,936580.4297727633
48952320,798365.0633034441
65228323,983263.4358292667
48797803,1046541.3505067378
48797798,941533.6503937533
49055532,581491.8123912691
48662883,548348.83595273
48662802,543088.8577966116
48684206,611704.601941853
48938163,610535.5600483926
49128995,705385.8641073279
49129051,1019842.6529937643
49144700,560238.0658442125
48847780,474184.4190065943
48739725,704072.378426999
49022239,846683.6496605275
48739715,880385.255377294
48702042,726900.21335891
48936832,634049.5384635528
48827467,749159.1891384526
48701970,712848.4052131824
49043879,715204.0410211862
122962682,1158043.329185457
48701933,680847.8714395668
122962958,1190530.6896811246
122963229,1110073.9381651212
48701951,663834.8354405588
48847796,567945.7881528438
48847803,1189586.1492079499
48768259,658592.4098023131
49088921,818880.6748841663
49088966,645376.9484562495
49037112,826470.3309638249
49088757,1238833.7922889597
49088975,738770.2339028436
48885482,1391624.616737814
48856150,597937.1689984666
48807165,521821.2820598364
48856149,506979.8098515524
48684004,734132.539751972
48856225,445360.1388610742
48856207,517042.79038760107
48683874,477215.5085310894
48683975,573045.9785724938
48683993,582815.0131970416
48663035,464586.92443298193
49000803,622696.4229796958
48684024,726392.1353374943
48858539,392463.4148508399
48663010,589629.4759372548
48943757,515150.38688324974
49129135,747835.6883819251
49088615,492543.2458762482
48702761,569509.8534454127
49088823,1103191.9730853385
48914145,791704.9028837144
48858484,773404.9228156847
48858328,454403.9147440143
48914012,550416.3227845993
49068750,929974.8521055701
49035050,888446.223744782
48913011,712083.4358659874
48914643,867885.5402800277
49043365,930243.3295852571
48858206,1055271.3490533468
48649533,682751.6262311136
48743473,538069.9699818888
48743478,587310.622995299
48913471,527691.3280993736
48861020,1180102.5860495062
48660007,1229034.4295024977
48654978,926803.083706118
49035081,874364.5215270482
49035099,633775.8567582563
48912750,565710.550891444
48912790,490626.009451668
48912651,511492.958180935
48914349,526807.6006473348
48914481,602486.7373437467
48913612,636062.6542038239
48913624,539942.8699340683
48914555,646249.3641513172
48913287,518820.54986920505
48913292,658477.5018030598
48912551,481400.6778047286
66650144,1186843.1905926515
68474300,1333740.7477657201
49035205,654333.6590970735
48682321,661793.2834493337
49069170,654540.3062029261
49105499,729215.5039997853
49005577,541583.610104857
48815676,1246514.2880260544
48851291,691122.1678883394
48770025,576967.4956047323
48815657,843247.4171519963
49005665,598862.5237331897
49068847,654346.845198626
49068941,649301.0557010075
48817622,943187.5485879147
49068697,610883.9757291655
48713635,1256710.870168075
49068885,758944.0572847594
49118618,693386.7443922126
49092670,938476.406209548
48962061,678315.1586894401
49117893,636035.0583252265
48962119,651311.3498262531
49142435,687271.242973439
49141744,894443.0996215671
49142150,1038683.6671410172
49141900,653720.6966520007
49141910,628025.4598818072
49046090,835692.1515302939
49144988,655418.7288501847
48944476,486381.52699786465
48944500,600145.1077573885
48920994,772919.3509044839
49142046,981263.1613572465
49141948,621275.053668176
49023852,671426.7367074767
49141959,1129011.506336961
49142093,775681.4845630715
49142097,716305.9115694958
48685292,631347.1151305907
48854784,668304.1416657809
48793740,867260.3282097543
48854734,771976.3535336616
48793499,709509.3592775329
48710073,867749.5824550097
48821566,780473.5039046411
48827621,702218.8762480507
48927042,815009.1556553198
49035366,817213.6154808254
48873472,1657481.128896623
48873397,1272802.9072748614
48873400,689856.1432665362
48914852,668182.3199220742
49095062,758279.0681767535
48873353,627360.1578120652
48806872,880997.3085408744
48785045,683635.5687393099
48753707,804983.6156097084
49135675,1079432.4417687452
49059588,814368.457960222
49059496,817793.2508281794
49141650,907578.9762863256
122182398,1095137.1028314726
48932925,836165.0637353809
48932911,847969.7279443174
49129289,1086558.8210215317
48987622,1068756.6153508816
48742086,1036949.1909334816
48753237,1681090.4610227314
48975943,736994.5193307169
49086128,934009.5005396979
49086086,1068170.1026538457
48798476,2118808.413574261
48798481,1654950.0760825004
48702203,866226.9647286183
48966657,1225023.4835623973
48898707,2674893.1900491016
48898778,1145311.8907025747
49078661,940806.916073214
48898787,1062575.0645896904
49078656,2848371.2316104425
84757434,1408046.0345943738
48799536,1604002.6156574525
49014113,1636557.6456603704
48799602,967864.5000590463
49001937,1717384.4786085263
49031488,848089.6478599992
48681583,1124603.1371492962
48978423,1690029.1970881878
48978321,1504052.7825736143
48978345,1442575.1593184085
48978403,1526976.25603773
48661525,622159.6730292023
48661546,1536933.60364989
48837728,1301788.7334446833
48684403,875280.8588306438
48870756,1075423.6728978013
48727760,1148427.1137644628
48775800,3154906.1448527914
49141344,2066515.403485132
49141306,1012452.2386625619
49141293,1144443.8899806605
49080663,1569911.9203233612
49141296,1707555.1046696636
49000249,2263945.948663222
49080843,1340390.1905580312
48921656,1350224.3381698253
49141244,2281726.2417827602
48944543,775266.6228119463
49113473,1433987.3436922973
49113514,2315696.7700670697
48937504,1248537.1296148233
49113354,1353595.5661703548
49113444,1017526.1697286004
49113505,1008456.457123649
48937472,1109102.1403242198
49095561,1614431.4095657035
48972633,1514897.7958658787
49145591,1601548.8863848394
48879969,2075371.1083740909
48879989,1017563.9841394385
49134985,2023307.9408384336
48879940,3729598.3084836183
48921280,2477336.1423600297
48742397,2954818.0141940797
49080562,858454.2618705247
48742402,955813.7865158956
48921324,1696612.468236134
49080604,1384055.3621715542
49080685,1818554.7981885967
49080677,1484497.1455814368
48842421,818641.6385205783
48748276,2169417.7545891977
49127752,2332034.037532976
48842434,3519967.4832717855
49125791,2780704.1973512126
48964091,3349888.6814645324
49127979,2728462.913937289
48842422,1731727.1365391754
48855426,813586.0060959021
48996653,1244100.8647894051
48800937,1595110.0500361074
48897760,2962608.684995918
48806991,4232550.117916397
48798355,1977028.52967333
48961876,1337559.5669481875
48789307,2091117.3613309446
48855380,2202791.8106651693
48855451,1298695.9491927216
96691178,1811779.7911001295
48806967,1959847.425636108
49118830,1355563.7735079587
48798338,1903334.2091248855
48860694,952857.131059878
48962444,1532013.7970814852
48860687,1231691.3120897587
48799420,3780422.719826863
48940223,937907.504385488
48963819,1634472.8508211672
48718799,731406.6286963219
48718802,1112499.152677679
48736961,1046410.7790468025
48782984,654514.5531494614
48782826,975685.1777394142
48782924,676517.3648095836
48963083,1225473.0701864627
48941984,794772.7928888832
49046993,747263.5438891312
48650224,648547.8099586207
48650943,984782.8485218859
48963423,878922.5682483208
48782356,987344.7672533034
48964028,823051.2564947357
48963378,613833.0708477485
48761652,707526.0284174932
48657217,919699.178991114
49077917,638329.025147016
48962517,662019.6844879714
49047369,1107575.9232156882
48861091,772315.3612450699
49052978,697967.8977777582
48966076,1233415.2858613995
48781985,1761719.0435954903
48854128,825846.1027855028
48839135,776933.7195585357
48963134,775176.9106367445
48839126,1086339.810547408
48963189,869502.4713350014
48830350,813845.4973315998
48830353,934178.0878506366
49129251,1362001.263076278
48962712,781546.9737368418
48886159,981493.6750564924
70584641,1807424.4365719848
48842161,1979987.1281384623
49089262,1082555.6039392343
48885041,1325059.4729531764
48963286,785658.421382369
48666086,908391.6296098825
48940330,1030259.6866618816
48811034,1572962.2885973759
84758293,2796198.792196745
48842145,2939130.7600351586
48774859,673849.0963193952
48979113,533541.3956172707
48980425,695237.7333420191
48978823,894288.8811851066
48978844,887914.4602035764
48978845,657050.3047422336
48978895,602050.1892708994
48702804,709491.5166886237
49136992,555977.7514173468
48866084,494490.3458657828
48866051,633988.8165379997
49067667,461144.6667565143
48866191,640833.915614197
49071740,621882.8229545014
54831256,718942.4839043033
49136966,538974.3534123728
49030974,565288.325152379
96652959,749582.0697465912
48979603,532894.013930819
48979595,617086.6906191257
48978637,539804.4740238974
48992270,482159.7071561595
48829640,1142697.8212405595
48777030,638706.7446084564
48921449,705040.8179867296
48849757,538659.654723662
48921231,693386.5204656669
48980700,766640.1582516017
48865473,611806.8767763345
48865455,512041.42927901685
48865540,822786.1422331433
48784090,450079.90486407944
48931595,631260.4680842528
48784041,526716.937481316
67682304,979402.8753929125
48783975,556407.4850583815
48783995,496736.7671478475
48785013,571710.0599080354
48784459,495650.94607580215
48784857,476558.89420543314
48784802,517637.2613112037
48970090,788563.1478759955
48970107,564042.342810913
49063285,643054.7808319094
49063151,663795.3829583983
48876476,758249.2935929068
49061967,1039880.475523804
49062276,1007919.1348621112
49062398,760765.3999203613
49062368,870206.9753841581
49062875,688460.3453093453
49062017,672931.9163465808
49062457,1107763.1130288497
49128596,981756.4489217795
48814809,961056.1619552986
49062975,851370.8036701536
49128658,1225814.3220073169
49062325,921620.7668913659
48748778,1095906.9401365519
48746907,581394.7121529172
48785005,544989.8122010494
48784919,489229.85031176603
49088216,503609.77405554656
49088252,656225.6232577385
49053045,913588.8313483383
48784931,472819.9964404715
49053038,1098668.7056558575
96705780,958154.1868417957
48764040,1142927.297904818
48876351,714207.2351848872
49129981,677925.7346371748
48966693,782820.5851214817
48977036,456348.8656219489
49080128,865686.5682849197
49129928,539838.2875539077
48749340,568959.2460587156
48813310,927721.2886137469
48813333,915354.4803902317
49039402,1026147.7801163357
49039398,502421.4244900062
48876647,713929.1560280506
48813314,1278502.1455693806
48781215,730913.0579817612
48876621,737905.7310804861
48781221,715145.8080153357
48812236,629434.8417989876
48812181,613117.1601310871
48812102,685178.1943464285
48813724,951303.0941712536
48813483,803948.3350413569
48814897,687488.9316062212
48992861,651941.774270071
48992877,624951.7943819254
48993053,793431.6735357624
48992982,662882.4825553051
48776712,551523.1628500809
48980789,696302.6675293843
48992832,681524.6686654942
48776731,515444.7982165163
48979408,498746.897329832
48979630,672965.9476882262
48770355,518325.8495328554
48770251,803680.402868024
48770380,542021.2661354335
48770338,632831.5470798265
48979367,676225.4192796396
48979799,688212.2230339098
49059029,682685.1239855997
49058978,704095.1051616538
49113801,701649.3743761063
49113619,781509.6303013719
49113616,902100.5963883065
49113618,714539.8560573339
122181443,879903.9281112629
49113811,702502.3342277983
48923855,853033.2020489961
48970582,809082.1003254384
48970400,931418.0254338008
48970568,815200.4116264397
48923878,855664.3736074507
48923939,1040844.5224565528
48970524,885359.1021369346
48924204,1259073.2469123828
48924254,1323834.4772745622
111705735,976169.6938639528
60913060,886074.2443644123
84761723,887846.229489423
60972923,1006733.3698352023
48967205,588824.3426930916
49017648,904587.344608518
48967237,604947.16441534
58381996,822463.4931030676
49017639,673797.0807504884
68476681,812553.9192362076
58384719,860818.0742990872
48960175,683603.6310603067
48860115,1231992.2373656924
65228089,660788.8653281973
60973239,908438.3257168771
65228507,592172.8422838307
68474857,957540.34673273
70579207,528019.9894197471
68474864,926587.3250229727
60964029,662894.3791748132
68474725,840911.7183563416
96684772,709193.9459204527
96709779,608674.3018259977
48933174,599894.1452029487
48933147,660727.4794592867
48876035,385416.6167841002
48827031,398169.21855869965
48827033,346276.5485636411
48704729,408540.738068652
48953283,773440.627735689
54829163,489419.69313906715
121902963,767911.057529538
65228548,662140.6081839838
48682161,417033.6173029162
70581847,626991.0987717186
48875865,466068.50502032536
96656202,573234.0198616498
124435561,676472.9598361448
48994403,531038.3555770423
48743077,462023.9533417343
48994413,495779.66682757356
111038689,581054.7583189859
48682068,456705.85335388297
82364766,659431.5036426089
59718628,829529.3249424547
54831639,721280.9553585731
70395662,858353.8352219305
49130321,391207.79113810754
49130351,414878.6712044681
48822289,399831.1244688647
84758670,733022.6050767502
55474300,471824.78757538536
54979505,499171.00665727456
82365601,720866.971685256
96707203,649613.0338332051
96650577,631064.001802647
54274982,496647.9894456861
84758632,632098.3335354825
49001588,548169.1885748578
48865874,507542.7556771168
48789035,286790.2202557643
48865917,294709.80308926874
92398172,262845.998683792
49019905,320085.94121358066
68475107,440745.4887745969
48865694,267750.0315176956
70580009,422292.4459629361
48856655,328823.3859432666
80118871,524355.7067431731
49025502,486725.67994258355
48862564,309970.0560158816
54051385,380807.5049126297
54829182,423857.43612750736
48657301,301600.102082874
117745618,455256.44771479233
48657316,269316.4792595516
67684809,488584.68349502754
49057215,275102.64822275465
48875910,549039.8972565783
55837206,428455.55814808805
48875947,426879.79744519544
58382050,513025.6804655049
48864990,445846.31244697474
48864861,407123.6609334616
48864910,364689.37239473464
48865253,290525.56190337206
48864894,431775.5759701265
67683878,491151.43224214937
48865184,619842.101738084
48886133,438737.2472845428
112900006,640320.4921320726
59698807,545927.3582653286
48865049,550334.4098531565
49024538,254178.4135740235
49024572,301512.2031816765
49024723,270540.69326745503
49024740,251791.34519737426
49024830,232241.07042232738
49024785,247671.0100964
49027197,306562.62504035817
49059360,311153.16334760573
49112764,328498.9553718045
48691329,381326.7002910574
49136243,257134.07210152756
49025237,295233.33317033935
48846079,343088.19004919013
49136301,318716.5640627538
49027391,328848.8742372037
49025024,259090.55091802427
49024857,299648.7857009259
49025157,269607.9938029575
49025120,265685.68174634443
49112251,335242.7551475623
48702504,318493.3116900085
48694310,313358.9916328666
84760094,463651.4421914507
48670139,259701.8279325588
48671327,320871.273100993
48669780,281944.1185129722
48806944,323762.64721900725
48952120,311338.78485928074
48850569,346599.9230961985
61766850,397753.7348870844
66654578,444596.14279943093
60972417,357918.0507985302
61766880,395807.84358344495
60962828,399261.7030128839
55529023,419441.65072228527
67682890,383795.3431990549
96710768,521320.1489179482
48739252,328588.87960318424
48739274,362508.9942518196
70583845,587691.8481872681
49013491,326419.3991204134
89823882,404730.3133081741
96683237,789045.4861047468
48678595,297561.0276367616
48703113,608269.6351900167
48703376,427925.1825426108
48703356,485072.3476157082
48949380,353669.9153925232
61719361,552185.3829256756
48703145,417420.7507236798
80259817,635978.4296198657
84759610,670078.5099832204
48703065,486447.6696142827
48733761,308311.92579152616
49134612,439621.1944856722
60972508,510593.60382257897
60963849,415771.5675128863
48803693,399432.83684937545
49105713,280874.0099381688
49024241,425805.1536168538
49035838,425928.7777000553
49110027,484478.3681396956
48947735,402071.88076466846
49003691,344357.10799843573
48947715,346747.83003485197
48787491,306837.79124150844
48708410,371943.75572328956
48947695,397522.4577914117
48947734,403161.1819967984
48949463,301448.80071197345
48802447,442915.7532844663
48801941,339249.10308283067
48800005,322135.2297186823
48800047,339344.2974416262
49092117,525185.6128895476
49092193,449631.99049205455
48732722,295433.143187361
48732082,226705.45546658247
48732572,242766.5611062768
48732429,226045.727567154
48732463,293839.0753896696
48732229,248190.84049037722
48730450,264139.6707073422
49112950,235380.01098238118
48731901,319401.02117780066
48731943,323331.5334673937
48732361,255167.5988423916
48732013,323368.5388004059
48730291,279190.45835562825
48732649,295860.9787395281
48732685,315035.3751745118
48732653,297488.6119008593
48730155,273312.6259370762
48732021,391614.19157651765
123726116,479477.2551289479
123726212,461000.244062163
49026000,286798.96615238197
123727463,456928.69077021553
48801720,304069.595558869
48802662,339697.13401939714
48801772,317830.01020984194
48802493,372257.05320419156
49091426,259987.85151488456
48651773,236489.40028227877
124439561,386817.0766655367
48651732,276834.14404658
48651960,221341.7634705312
48689718,237073.24144225006
48651888,399453.5963269674
49003341,295704.9483413096
49036092,256048.9187138856
48651788,312463.3698551459
49035989,270280.35988098365
49108801,321661.8199393385
49108724,335845.2433114695
49108662,275410.42539638275
49137559,319396.8228945833
49108777,360533.7638762912
